date,value
2015-04-22,0.2141
2015-04-21,0.1922
2015-04-20,0.0962
2015-04-17,0.0672
2015-04-16,0.051
2015-04-15,0.1189
2015-04-14,0.133
2015-04-13,0.2098
2015-04-10,0.2356
2015-04-09,0.3216
2015-04-08,0.3874
2015-04-07,0.4897
2015-04-06,0.4473
2015-04-02,0.2512
2015-04-01,0.2213
2015-03-31,0.3023
2015-03-30,0.146
2015-03-27,0.1813
2015-03-26,0.1948
2015-03-25,0.1207
2015-03-24,0.1859
2015-03-23,0.5587
2015-03-20,0.6044
2015-03-19,0.4119
2015-03-18,0.3618
2015-03-17,0.1845
2015-03-16,0.1177
2015-03-13,0.1013
2015-03-12,0.1191
2015-03-11,0.1838
2015-03-10,0.1676
2015-03-09,0.1995
2015-03-06,0.1569
2015-03-05,0.1165
2015-03-04,0.2646
2015-03-03,0.354
2015-03-02,0.4297
2015-02-27,0.3447
2015-02-26,0.2797
2015-02-25,0.2796
2015-02-24,0.4307
2015-02-23,0.4635
2015-02-18,0.4929
2015-02-17,0.2848
2015-02-16,0.1832
2015-02-13,0.215
2015-02-12,0.2587
2015-02-11,0.2541
2015-02-10,0.2927
2015-02-09,0.3004
2015-02-06,0.193
2015-02-05,0.2307
2015-02-04,0.1278
2015-02-03,0.1517
2015-02-02,0.259
2015-01-30,0.3866
2015-01-29,0.2774
2015-01-28,0.3499
2015-01-27,0.1393
2015-01-26,0.0951
2015-01-23,0.073
2015-01-22,0.0655
2015-01-21,0.0487
2015-01-20,0.0696
2015-01-19,0.0496
2015-01-16,0.0488
2015-01-15,0.1014
2015-01-14,0.0867
2015-01-13,0.1106
2015-01-12,0.1423
2015-01-09,0.135
2015-01-08,0.0778
2015-01-07,0.1043
2015-01-06,0.1871
2015-01-05,0.302
2015-01-02,0.173
